year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu,co2,co2_growth_prct,co2_growth_abs,consumption_co2,co2_per_capita,consumption_co2_per_capita,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_per_gdp,consumption_co2_per_gdp,co2_per_unit_energy,population,GDP,GDP growth,GDP per capita,GDP per capita growth,income per capita,income per capita growth,built_reactors,shutdown_reactors,operating_reactors,nuclear_warheads,accident_cost_MioUSD2013,accident_deaths,research_%GDP,representative_government,fundamental_rights,checks_on_gouvernment,impartial_administration,civil_society_participation
2008,CRI,0.18804408118437527,6.860522507908452e-08,0.0,0.102309395949638,0.0,0.08573461662951228,0.08909603519999999,0.0,0.0,0.0,0.0,0.08909603519999999,7.91,0.23800000000000002,0.019,12.950999999999999,1.7719999999999998,2.9019999999999997,0.025,160.94299999999998,0.016,0.158,0.258,0.147,4463000.0,30612927059.0967,4.6495982328654595,6859.07902178333,3.2779836023480695,6274.42567679151,2.7138161130975402,0.0,0.0,0.0,0.0,0.0,0.0,0.38831,0.930775278402143,0.8499101436949336,0.8572498984678721,0.6665212839209785,0.8206538977718567
2009,CRI,0.18291592705930804,6.233164958106532e-08,0.0,0.09707938708586007,0.0,0.08583647764179833,0.08577088,0.0,0.0,0.0,0.0,0.08577088,7.678999999999999,-2.923,-0.231,11.294,1.699,2.498,0.024,168.622,0.016,0.146,0.215,0.14400000000000002,4521000.0,30562361123.0307,-0.9705483128248459,6760.47751541355,-2.23263855888118,6074.482811644731,-1.51247060660818,0.0,0.0,0.0,0.0,0.0,0.0,0.52028,0.9317549986495192,0.8521492822868877,0.8630398367561205,0.6684825602760419,0.8206538977718567
2010,CRI,0.1858966176952755,1.2582239742706412e-07,0.0,0.09924661946973412,0.0,0.08664987240314395,0.08653572,0.0,0.0,0.0,0.0,0.08653572,7.428,-3.2710000000000004,-0.251,11.775,1.6230000000000002,2.573,0.022000000000000002,176.05,0.016,0.13699999999999998,0.217,0.13699999999999998,4577000.0,37268614024.3178,4.95186384401947,8141.913126754609,3.65324623708435,7299.7283361789205,6.86516173462333,0.0,0.0,0.0,0.0,0.0,0.0,0.48491999999999996,0.9355309405388716,0.8659729042316243,0.8581069019436809,0.6653862797212756,0.8206538977718567
2011,CRI,0.18684279755387007,1.2758560694713195e-07,0.0,0.10054747671197196,0.0,0.08629519325629117,0.086414104,0.0,0.0,0.0,0.0,0.086414104,7.218,-2.827,-0.21,12.618,1.558,2.7230000000000003,0.021,183.268,0.016,0.127,0.223,0.132,4633000.0,42262697840.385,4.3071016599247,9121.93251763187,3.0529181590634797,8184.826688029971,1.8074387477486598,0.0,0.0,0.0,0.0,0.0,0.0,0.46781999999999996,0.9348783609093378,0.8632648535118651,0.8474557086521424,0.6659803398598608,0.8206538977718567
2012,CRI,0.18864483477968705,8.798503227005251e-08,0.0,0.10033731890005487,0.0,0.0883074278945999,0.08988171742872,0.0,0.0,0.0,0.0,0.08988171742872,7.178,-0.551,-0.04,12.987,1.531,2.77,0.021,190.447,0.016,0.125,0.226,0.129,4688000.0,46473128285.5589,4.79691991858162,9913.20995852366,3.56935633914284,8945.056871574041,4.1854696846819905,0.0,0.0,0.0,0.0,0.0,0.0,0.55606,0.9317351929569972,0.8795729869076658,0.855338703710006,0.6755727134337849,0.8206538977718567
2013,CRI,0.18984085378355733,5.659522431328902e-07,0.0,0.10408475273999993,0.0,0.08575553509131427,0.08730253255869501,0.0,0.0,0.0,0.0,0.08730253255869501,7.5520000000000005,5.207999999999999,0.374,12.443,1.5930000000000002,2.6239999999999997,0.021,197.99900000000002,0.016,0.131,0.215,0.133,4742000.0,49745088111.6953,2.2690274004615496,10490.081331293299,1.1021473056942501,9411.4455143179,0.835529983317215,0.0,0.0,0.0,0.0,0.0,0.0,0.55567,0.9107623710559136,0.8644523655934967,0.8583428357947887,0.6561580388937701,0.8206538977718567
2014,CRI,0.19367762196275026,2.6225329259675875e-06,0.0,0.10636189691999984,0.0,0.08731310250982446,0.08833569328629,0.0,0.0,0.0,0.0,0.08833569328629,7.671,1.577,0.11900000000000001,12.572000000000001,1.6,2.622,0.022000000000000002,205.67,0.017,0.12300000000000001,0.201,0.133,4795000.0,50577769837.7462,3.5153385639114396,10547.151859355601,2.36502086820241,9403.88579659238,2.37273259194801,0.0,0.0,0.0,0.0,0.0,0.0,0.57209,0.945749020426582,0.8630728433877621,0.8740709786619828,0.6824907778499302,0.8206538977718567
2015,CRI,0.2027150302138745,4.180970368605337e-06,0.0,0.104065164,0.0,0.09864568524350588,0.10091587384047,0.0,0.0,0.0,0.0,0.10091587384047,7.33,-4.446000000000001,-0.341,12.161,1.5119999999999998,2.508,0.021,213.0,0.017,0.11199999999999999,0.18600000000000003,,4848000.0,54775994478.5095,3.63173144154423,11299.135542301101,2.5114031895380897,10084.806201925501,4.9429658117788495,0.0,0.0,0.0,0.0,0.0,0.0,0.44993,0.9185671264538349,0.8626468823151098,0.8602019861020351,0.684335413845742,0.7328337542241457
2016,CRI,0.2085336413139256,2.9117811610009406e-06,0.0,0.1100478,0.0,0.09848292953276458,0.1000064870766,0.0,0.0,0.0,0.0,0.1000064870766,7.84,6.949,0.509,12.292,1.6,2.509,0.022000000000000002,220.84,0.017,0.115,0.18,,4899000.0,57157992434.1805,4.245989878198,11666.455910775901,3.1493243924417995,10402.6894250607,4.32881968865651,0.0,0.0,0.0,0.0,0.0,0.0,0.42926000000000003,0.916518041096256,0.8557222650184557,0.8432039400645187,0.6607926883911036,0.7561463183235612
2017,CRI,0.21735034792648286,1.934855879898544e-06,0.0,0.11494963612,0.0,0.10239877695060302,0.103038192,0.0,0.0,0.0,0.0,0.103038192,7.815,-0.312,-0.024,12.344000000000001,1.579,2.494,0.022000000000000002,228.655,0.017,,,,4950000.0,58481858042.5721,3.86019845392708,11814.626568766498,2.7983177205799,10564.4652744795,2.34449737832809,0.0,0.0,0.0,0.0,0.0,0.0,0.42336,0.9166352583651232,0.8400882662333709,0.8599496131443514,0.6537197239857429,0.7561463183235612
2018,CRI,0.2224752112979468,3.9295594987289945e-06,0.0,0.12079324077919205,0.0,0.101678040959256,0.10248891728,0.0,0.0,0.0,0.0,0.10248891728,8.059,3.115,0.243,,1.6119999999999999,,0.022000000000000002,236.713,0.017,,,,4999000.0,60553901420.085,2.6603752941224,12112.1344206452,1.6441908862695398,10783.8396374415,0.935988068627509,0.0,0.0,0.0,0.0,0.0,0.0,,0.9396964984219068,0.8203771572329994,0.8531246768983437,0.6551625018217556,0.7441111911507259
1980,CUB,0.4551607874725753,0.002442815606544465,0.0006282,0.44025588779354585,0.0,0.011833884072484957,0.02426894399999996,0.0,0.0006282,0.013294295999999964,0.0,0.010346448,31.304000000000002,-1.036,-0.32799999999999996,,3.178,,0.161,519.297,0.12300000000000001,0.5429999999999999,,0.184,9849000.0,19912889861.1111,-4.84944295218615,2021.7242247631198,-5.41562469348365,1776.62165815475,-5.52974050714957,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3402352804370456,0.1143609856681787,0.3627647759468061,0.2345425671616817
1981,CUB,0.4625914534060189,0.002892807795511269,0.0003141,0.4477042935486848,0.0,0.011680252061822877,0.030598467000000133,0.0,0.0003141,0.02025994000000013,0.0,0.010024427,32.626999999999995,4.226,1.3230000000000002,,3.2960000000000003,,0.174,551.925,0.126,0.522,,0.19,9899000.0,20150254096.3855,19.6883343327045,2035.60764206827,19.0906718711832,1782.91716633965,18.1428140697718,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3369097657582262,0.1167973491817576,0.3603278658835385,0.2345425671616817
1982,CUB,0.5007165908932173,0.003342799984478243,0.0003141,0.4844722790153599,0.0,0.012587411893379195,0.03614756199999998,0.0,0.0003141,0.02492993999999998,0.0,0.010903522,34.421,5.496,1.7930000000000001,,3.463,,0.185,586.345,0.128,0.5379999999999999,,0.198,9940000.0,20953510235.2941,8.91823496504314,2107.93179284867,8.46429927686219,1845.1549958011701,8.25437513616447,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3378949127599424,0.1206946587147499,0.3629548198668557,0.2345425671616817
1983,CUB,0.4609136880551992,0.002314246609644165,0.0003141,0.4455414708784011,0.0,0.012743870567153915,0.04108628000000012,0.0,0.0003141,0.029599940000000127,0.0,0.01117224,30.697,-10.818,-3.7239999999999998,,3.076,,0.165,617.0419999999999,0.129,0.45299999999999996,,0.168,9981000.0,22204940512.2235,5.41147072375767,2224.65326296279,4.97861145501336,1944.62616320341,4.900161712691941,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3350954439015809,0.1181518614216037,0.3629221536042773,0.2345425671616817
1984,CUB,0.4775805187479566,0.0028285230637892307,0.0001047,0.4619433699485697,0.0,0.012703925735597595,0.047954963999999885,0.0,0.0001047,0.036689903999999884,0.0,0.01116036,32.437,5.669,1.74,,3.233,,0.16899999999999998,649.48,0.131,0.442,,0.18100000000000002,10032000.0,24039383608.4235,7.92971651467947,2396.3541396258397,7.3880586498626695,2092.72671686107,7.3429117397822905,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3397715609638366,0.1177590535684243,0.3649851386149504,0.2345425671616817
1985,CUB,0.4855787052988065,0.0032399447869579105,0.0002094,0.4693325202922441,0.0,0.012796840219604477,0.0540497510000001,0.0,0.0002094,0.042839660000000106,0.0,0.011000691000000002,32.405,-0.099,-0.032,,3.2089999999999996,,0.16399999999999998,681.885,0.132,0.431,,0.182,10098000.0,22920490774.102,1.596674599414,2269.8249939123,0.930002170601114,1965.0914156595898,2.65885763024821,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33791130006054104,0.122804848920153,0.3701076389496895,0.2345425671616817
1986,CUB,0.4983338805145174,0.0030599479580255373,0.0002094,0.481228045,0.0,0.013836487556491837,0.05748552800000025,0.0,0.0002094,0.04517966000000025,0.0,0.012096468,33.375,2.9939999999999998,0.97,,3.2769999999999997,,0.16399999999999998,715.26,0.133,0.44299999999999995,,0.188,10184000.0,24226574634.0293,0.0953033857669965,2378.90955458506,-0.7498537537073129,2062.59632188649,-5.35710380773257,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3386031102682514,0.1170363777991943,0.3701991598378426,0.2345425671616817
1987,CUB,0.4908558051632905,0.002185678312559673,0.0008376,0.473555745,0.0,0.014276781850730875,0.05793659600000025,0.0,0.0008376,0.04517966000000025,0.0,0.011919336,33.733000000000004,1.073,0.358,,3.279,,0.161,748.993,0.134,0.461,,0.182,10287000.0,25213935012.0819,-2.40217253775427,2451.13347591453,-3.3769892184518397,2123.7742751082,-1.93986940632195,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3410242990051452,0.1202920666093471,0.372575435495395,0.2345425671616817
1988,CUB,0.4979446228821797,0.002692285999462547,0.0007329,0.47953503,0.0,0.014984406882717115,0.05214483599999989,0.0,0.0007329,0.03827980799999989,0.0,0.013132128,35.399,4.937,1.665,,3.404,,0.163,784.3919999999999,0.136,0.469,,0.182,10398000.0,27458999472.2955,3.7055399073137796,2640.92045416403,2.59973431610602,2289.74054722838,3.76174826867339,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3433659539389629,0.1182728319866506,0.3701112112175351,0.2345425671616817
1989,CUB,0.5077701482114523,0.003404387497178891,0.0011517,0.487970325,0.0,0.015243735714273437,0.052690310360655634,0.0,0.0011517,0.038175218360655634,0.0,0.013363392,35.513000000000005,0.32299999999999995,0.114,,3.3810000000000002,,0.16,819.905,0.136,0.466,,0.166,10504000.0,27023468665.8977,0.680083232994889,2572.6904704142103,-0.34034050205198696,2234.7265859771105,-0.16533910496254098,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3447571450921849,0.1250710727878032,0.3744982835414108,0.2345425671616817
1990,CUB,0.4971585601013056,0.0028558818817010947,0.00119358,0.475169045,0.0,0.017940053219604478,0.05551998680327859,0.0,0.00119358,0.03584161180327858,0.0,0.018484795,32.736,-7.821000000000001,-2.7769999999999997,,3.089,,0.14800000000000002,852.6410000000001,0.13699999999999998,0.45,,0.161,10597000.0,28645436569.1489,-2.94856494522188,2703.16803909913,-3.8004334274253897,2345.0035753961897,-1.32371531961181,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3494608289847272,0.1220440244002434,0.3690080706631144,0.19534212373524
1991,CUB,0.4626198898832801,0.0019285384525835625,0.00123546,0.444084915,0.0,0.015370976430696478,0.05356436130327859,0.0,0.00123546,0.03584161180327858,0.0,0.0164872895,28.899,-11.72,-3.8369999999999997,,2.707,,0.129,881.54,0.13699999999999998,0.474,,0.172,10674000.0,24316556025.6585,-10.692697107182699,2278.20867952349,-11.333245537400101,1987.6415421024499,-10.698644326047901,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3444133381372835,0.1251117269609983,0.372157727848826,0.19534212373524
1992,CUB,0.41164517865804745,0.0012111220269210641,0.00127734,0.393940806,0.0,0.0152159106311264,0.05863825479999989,0.0,0.00127734,0.04061980799999988,0.0,0.0167411068,21.02,-27.263,-7.879,,1.9580000000000002,,0.095,902.56,0.135,0.408,,0.14300000000000002,10736000.0,22085858243.2432,-11.580603081269802,2057.10340389586,-12.0981623867752,1808.5934085320998,-17.0328610271627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3430672009445064,0.1202669143567285,0.3119750982612789,0.19534212373524
1993,CUB,0.4023035889884776,0.0006165488413581134,0.00130875,0.390090465,0.0,0.01028782514711952,0.06269170714754084,0.0,0.00130875,0.04984325114754084,0.0,0.011539706,19.787,-5.867000000000001,-1.2329999999999999,,1.834,,0.08900000000000001,922.347,0.134,0.49700000000000005,,0.161,10789000.0,22367254864.8649,-14.8781806947595,2073.09486493986,-15.295683132433801,1832.15601130096,-12.6642529758148,0.0,0.0,0.0,0.0,0.0,0.0,,0.1324334992123167,0.3514785393403955,0.2191978060773761,0.3088086172394526,0.19534212373524
1994,CUB,0.4066863081618257,0.0005923956991429822,0.00127734,0.394468275,0.0,0.01034829746268272,0.07177454737704901,0.0,0.00127734,0.059177677377049015,0.0,0.01131953,21.287,7.579,1.5,,1.964,,0.094,943.6339999999999,0.132,0.537,,0.16899999999999998,10838000.0,28448326756.7568,0.716930310416799,2624.75679268486,0.260145812179033,2315.9335856804,1.05038644842581,0.0,0.0,0.0,0.0,0.0,0.0,,0.1838603587366361,0.3482695962185542,0.2162510462628606,0.3079334560774604,0.19534212373524
1995,CUB,0.4146179765907181,0.0005803191280354165,0.0015164800000000045,0.40406376,0.0,0.008457417462682719,0.07411652836885227,0.0,0.0015164800000000045,0.06330144786885228,0.0,0.0092986005,25.586,20.198,4.3,,2.35,,0.111,969.22,0.132,0.615,,0.203,10888000.0,30429803651.2192,2.45720117243687,2794.7372683162703,1.98868298913474,2424.40694054777,-2.39724202542546,0.0,0.0,0.0,0.0,0.0,0.0,,0.1829771361722135,0.3525626807034491,0.2126999354850462,0.3109698777630666,0.2163555700264613
1996,CUB,0.427557128476829,0.000568242556927851,0.001589916615,0.4144444920000001,0.0,0.01095447730490112,0.08690962841499979,0.0,0.001589916615,0.07337980799999977,0.0,0.0119399038,26.872,5.027,1.286,,2.457,,0.114,996.092,0.131,0.5770000000000001,,0.195,10939000.0,25017368700.0,7.838749658991491,2286.9273818701104,7.335591217093589,1973.5479410793102,6.462400369789691,0.0,0.0,0.0,0.0,0.0,0.0,0.34736,0.1847433405869864,0.3541689961131572,0.2136929292042331,0.3007603789586761,0.2163555700264613
1997,CUB,0.4705361885318631,0.0005452609822930374,0.02773110375,0.431523805,0.0,0.010736018799570078,0.11365364397131128,0.0,0.02773110375,0.07428920872131126,0.0,0.011633331499999998,24.509,-8.795,-2.363,,2.23,,0.102,1020.602,0.13,0.506,,0.17300000000000001,10990000.0,25365908100.0,2.7834250417431403,2308.14619501185,2.3116853145432,1991.96789252036,1.77095116870491,0.0,0.0,0.0,0.0,0.0,0.0,0.40171999999999997,0.1850901338624415,0.3500476728553812,0.21444024395928896,0.2985868730772072,0.2163555700264613
1998,CUB,0.4476163119892145,0.0005337701949756305,0.014789922,0.4227528185,0.0,0.009539801294239038,0.1011884457786883,0.0,0.014789922,0.0763057032786883,0.0,0.0100928205,24.357,-0.619,-0.152,,2.206,,0.102,1044.9589999999998,0.13,0.511,,0.184,11039000.0,25736331200.0,0.159146052326719,2331.4656482851397,-0.285090619076172,2019.88631760034,-1.54760897817458,0.0,0.0,0.0,0.0,0.0,0.0,0.50124,0.1947260033297079,0.3489893148410517,0.2134175709526049,0.3028896303885723,0.2163555700264613
1999,CUB,0.3872845085334536,0.0005222794076582218,0.0184874025,0.3575771775,0.0,0.010697649125795359,0.1215581751803276,0.0,0.0184874025,0.0918481691803276,0.0,0.0112226035,25.183000000000003,3.389,0.826,,2.272,,0.105,1070.142,0.129,0.505,,0.183,11085000.0,28364615200.0,6.18875530352257,2558.9047937376604,5.748295949175941,2204.05205110529,4.6809006334457495,0.0,0.0,0.0,0.0,0.0,0.0,0.45832,0.1948443474929373,0.3498732959469242,0.2108416128041052,0.3026054621630436,0.2163555700264613
2000,CUB,0.3745495562934543,0.0005557050326103613,0.022184883,0.34073708336127384,0.0,0.01107188489957008,0.13168790389999974,0.0,0.022184883,0.09752990399999976,0.0,0.0119731169,25.944000000000003,3.023,0.7609999999999999,,2.332,,0.106,1096.086,0.128,0.47700000000000004,,0.17600000000000002,11126000.0,30565400000.0,5.9147601740486,2747.0985751943804,5.51723820295197,2342.28701132445,2.04801827766632,0.0,0.0,0.0,0.0,0.0,0.0,0.47865,0.19805297416637,0.3529348170561517,0.22042627574674498,0.3025804502969408,0.2163555700264613
2001,CUB,0.34493449262949993,0.0005577958216379516,0.0110924415,0.32253371419762983,0.0,0.010750541110232159,0.13945896266885216,0.0,0.0110924415,0.11668032786885214,0.0,0.011686193300000002,25.331999999999997,-2.359,-0.612,,2.269,,0.10099999999999999,1121.4180000000001,0.127,0.44799999999999995,,0.175,11165000.0,31682400000.0,3.18502990449461,2837.73801762292,2.83163951779895,2439.29912854055,3.68082211259566,0.0,0.0,0.0,0.0,0.0,0.0,0.5653,0.1972133736711354,0.3519037745966379,0.2158224815990039,0.3018914095240467,0.2163555700264613
2002,CUB,0.34906158458234604,0.0006639387084055282,0.01294118175,0.32443175418215203,0.0,0.01102470994178848,0.13524347904999967,0.0,0.01294118175,0.11036999999999966,0.0,0.0119322973,25.965999999999998,2.5,0.633,,2.318,,0.102,1147.384,0.127,0.451,,0.193,11200000.0,33590500000.0,1.42482126141282,2999.24524433842,1.10800371531165,2582.99104106677,2.04303706492385,0.0,0.0,0.0,0.0,0.0,0.0,0.56445,0.1952721761944778,0.3529858261302364,0.2174785963018696,0.3061823434471838,0.2163555700264613
2003,CUB,0.35431141282175826,0.0006406222043350206,0.01368067785,0.3311084195360819,0.0,0.008881693231341359,0.15230654600573731,0.0,0.01368067785,0.12873836065573732,0.0,0.0098875075,25.355,-2.351,-0.61,,2.258,,0.094,1172.739,0.126,0.434,,0.18899999999999997,11229000.0,35901200000.0,3.79274022304334,3197.13375407632,3.51977226052401,2756.5810776964504,5.53247945166417,0.0,0.0,0.0,0.0,0.0,0.0,0.58243,0.1953974250018839,0.350513834358349,0.2143682368030024,0.3042831852728334,0.2163555700264613
2004,CUB,0.3587387440247927,0.0006135601555187293,0.01368067785,0.3353254588565981,0.0,0.009119047162675841,0.15932320503399958,0.0,0.01368067785,0.13555619999999954,0.0,0.010086327184,24.866,-1.929,-0.489,,2.21,,0.08800000000000001,1197.605,0.125,0.42700000000000005,,0.19,11250000.0,38203000000.0,5.77053807021559,3395.7120502312605,5.57139506130846,2908.2083787981896,5.26805773127208,0.0,0.0,0.0,0.0,0.0,0.0,0.60231,0.1954326590057308,0.3491906740761618,0.2138554821553309,0.3007775695572968,0.2163555700264613
2005,CUB,0.3529918764838111,0.0005552056593665847,0.014789922,0.3325417182719939,0.0,0.005105030552450559,0.1426861110475406,0.0,0.014789922,0.1219752811475406,0.0,0.0059209079,25.848000000000003,3.948,0.982,,2.295,,0.08800000000000001,1223.453,0.124,0.43700000000000006,,0.209,11262000.0,42643836100.0,11.201656421909401,3786.6647954079604,11.090894987140699,3249.2559752159495,9.034668018970711,0.0,0.0,0.0,0.0,0.0,0.0,0.5492,0.1969805489027011,0.3542404264155324,0.2113763409819386,0.3033927455486466,0.2163555700264613
2006,CUB,0.34405699166020365,0.0005062763729005796,0.014012992,0.3243015425717399,0.0,0.0052361807155632,0.14091247894917994,0.0,0.014789922,0.12051677704917994,0.0,0.0056057799,26.326999999999998,1.854,0.479,,2.338,,0.087,1249.779,0.122,0.395,,0.213,11261000.0,52742800000.0,12.0658631129953,4683.5661553675,12.0691869007566,4025.03244811111,13.804673625595901,0.0,0.0,0.0,0.0,0.0,0.0,0.44138999999999995,0.2152839254879411,0.3579279926571937,0.2210831957717533,0.30443968271628,0.2163555700264613
2007,CUB,0.3475277966391005,0.00045602750969523243,0.021019488,0.320534215055614,0.0,0.0055180660737913405,0.14479824662727833,0.0,0.021019488,0.11793814180327833,0.0,0.005840616824000001,25.761999999999997,-2.145,-0.565,,2.29,,0.083,1275.542,0.121,0.37799999999999995,,0.21899999999999997,11251000.0,58603900000.0,7.262136966479431,5208.71607293921,7.35867279632134,4342.66461986197,3.6547409521120096,0.0,0.0,0.0,0.0,0.0,0.0,0.43615,0.2166453493823148,0.3564170298545292,0.2244986418765938,0.3044162478153293,0.2496858579445039
2008,CUB,0.3976276921346791,0.000528785770315371,0.0406376768,0.34937710850787795,0.0,0.007084121056485804,0.17029072819999966,0.0,0.0406376768,0.12225563999999962,0.0,0.0073974114,27.747,7.706,1.985,,2.469,,0.087,1303.289,0.12,0.389,,0.223,11237000.0,60806300000.0,4.11682804164681,5411.271418249629,4.24794497997631,4569.26416797179,-2.1702332154676003,0.0,0.0,0.0,0.0,0.0,0.0,0.50061,0.2052289832142967,0.3530942389972299,0.2175576048035995,0.305159231836155,0.2624433685626723
2009,CUB,0.40065924028650496,0.000591487486989117,0.0406376768,0.35251430788520005,0.0,0.006915768114315759,0.1668541545360016,0.0,0.0406376768,0.1125615122950816,0.0,0.01365496544092,28.016,0.9690000000000001,0.26899999999999996,,2.495,,0.08900000000000001,1331.305,0.11900000000000001,0.384,,0.213,11227000.0,62080000000.0,1.4513054307407,5529.67036020975,1.54403904451215,4676.68762049609,3.77699793010144,0.0,0.0,0.0,0.0,0.0,0.0,0.61485,0.2017448330744193,0.35804968333647297,0.2159881467001349,0.3031027322667927,0.2624433685626723
2010,CUB,0.4550664715398979,0.0005907876887984812,0.0374847536,0.411437841125638,0.0,0.005553089125461421,0.17347982923130822,0.0,0.0374847536,0.12368114754098322,0.0,0.012313928090325,33.915,21.054000000000002,5.899,,3.0210000000000004,,0.10300000000000001,1365.219,0.11900000000000001,0.45,,0.239,11226000.0,64328000000.0,2.39035229650723,5730.354774594879,2.39835137746303,4820.53515899767,7.51370815287061,0.0,0.0,0.0,0.0,0.0,0.0,0.6076699999999999,0.2014909058666583,0.357063194272295,0.2159495514869616,0.3051484422672783,0.2517982512678764
2011,CUB,0.4087987409957066,1.679823371760711e-05,0.0360834544,0.36699813495476585,0.0,0.005700353407223143,0.1720304657401832,0.0,0.0360834544,0.12368114754098322,0.0,0.0122658637992,29.169,-13.992,-4.745,,2.596,,0.085,1394.389,0.11800000000000001,0.374,,0.218,11237000.0,68990000000.0,2.80230083647626,6139.71932965905,2.70314589675964,5177.113493627679,0.0524113894846181,0.0,0.0,0.0,0.0,0.0,0.0,0.27192,0.2002166966061905,0.3607355785947425,0.2171538103541377,0.3076250724546696,0.2517982512678764
