year,country,prod_electric,prod_electric_nuclear,prod_electric_fossil,prod_electric_renewable
1986,NAM,,,,
1987,NAM,,,,
1988,NAM,,,,
1989,NAM,,,,
1990,NAM,0.0,0.0,0.0,0.0
1991,NAM,0.0,0.0,0.0,0.0
1992,NAM,0.0,0.0,0.0,0.0
1993,NAM,0.0,0.0,0.0,0.0
1994,NAM,0.0,0.0,0.0,0.0
1995,NAM,1.155,0.0,0.035,1.12
1996,NAM,0.882,0.0,0.037,0.845
1997,NAM,0.634,0.0,0.03,0.604
1998,NAM,1.007,0.0,0.025,0.982
1999,NAM,1.195,0.0,0.038,1.157
2000,NAM,1.398,0.0,0.032,1.366
2001,NAM,1.36164,0.0,0.00564,1.356
2002,NAM,1.44694,0.0,0.00094,1.446
2003,NAM,1.51016,0.0,0.01316,1.497
2004,NAM,1.58694,0.0,0.00094,1.586
2005,NAM,1.67202,0.0,0.03102,1.641
2006,NAM,1.678,0.0,0.088,1.59
2007,NAM,1.592,0.0,0.032,1.56
2008,NAM,1.642,0.0,0.166,1.476
2009,NAM,1.472,0.0,0.076,1.396
2010,NAM,1.29752,0.0,0.05452,1.243
2011,NAM,1.42344,0.0,0.02444,1.399
2012,NAM,1.63984,0.0,0.03384,1.606
2013,NAM,1.33746,0.0,0.05546,1.282
2014,NAM,1.51222,0.0,0.01222,1.5
2015,NAM,1.55896,0.0,0.03196,1.527
2016,NAM,1.46128,0.0,0.05828,1.403
2017,NAM,1.67004,0.0,0.06204,1.608
2018,NAM,1.1833,0.0,0.01974,1.16356
1980,NRU,0.024,0.0,0.024,0.0
1981,NRU,0.024,0.0,0.024,0.0
1982,NRU,0.024,0.0,0.024,0.0
1983,NRU,0.025,0.0,0.025,0.0
1984,NRU,0.026,0.0,0.026,0.0
1985,NRU,0.026,0.0,0.026,0.0
1986,NRU,0.027,0.0,0.027,0.0
1987,NRU,0.027,0.0,0.027,0.0
1988,NRU,0.027,0.0,0.027,0.0
1989,NRU,0.027,0.0,0.027,0.0
1990,NRU,0.027,0.0,0.027,0.0
1991,NRU,0.027,0.0,0.027,0.0
1992,NRU,0.028,0.0,0.028,0.0
1993,NRU,0.028,0.0,0.028,0.0
1994,NRU,0.028,0.0,0.028,0.0
1995,NRU,0.03,0.0,0.03,0.0
1996,NRU,0.03,0.0,0.03,0.0
1997,NRU,0.03,0.0,0.03,0.0
1998,NRU,0.03,0.0,0.03,0.0
1999,NRU,0.031,0.0,0.031,0.0
2000,NRU,0.031,0.0,0.031,0.0
2001,NRU,0.028,0.0,0.028,0.0
2002,NRU,0.028,0.0,0.028,0.0
2003,NRU,0.029,0.0,0.029,0.0
2004,NRU,0.029,0.0,0.029,0.0
2005,NRU,0.03,0.0,0.03,0.0
2006,NRU,0.031,0.0,0.031,0.0
2007,NRU,0.02,0.0,0.02,0.0
2008,NRU,0.019,0.0,0.019,0.0
2009,NRU,0.021,0.0,0.021,0.0
2010,NRU,0.023,0.0,0.023,0.0
2011,NRU,0.023,0.0,0.023,0.0
2012,NRU,0.024,0.0,0.024,0.0
2013,NRU,0.023,0.0,0.023,0.0
2014,NRU,0.024,0.0,0.024,0.0
2015,NRU,0.024,0.0,0.024,0.0
2016,NRU,0.03,0.0,0.03,0.0
2017,NRU,0.033,0.0,0.033,0.0
2018,NRU,0.035,0.0,0.035,0.0
1980,NPL,0.212,0.0,0.036,0.176
1981,NPL,0.245,0.0,0.037,0.208
1982,NPL,0.237,0.0,0.031,0.206
1983,NPL,0.342,0.0,0.028,0.314
1984,NPL,0.363,0.0,0.028,0.335
1985,NPL,0.359,0.0,0.027,0.332
1986,NPL,0.456,0.0,0.024,0.432
1987,NPL,0.568,0.0,0.025,0.543
1988,NPL,0.581,0.0,0.024,0.557
1989,NPL,0.56,0.0,0.024,0.536
1990,NPL,0.902,0.0,0.025,0.877
1991,NPL,0.93,0.0,0.029,0.901
1992,NPL,0.86,0.0,0.03,0.83
1993,NPL,0.909,0.0,0.044,0.865
1994,NPL,0.982,0.0,0.058,0.924
1995,NPL,1.223,0.0,0.076,1.147
1996,NPL,1.204,0.0,0.035,1.169
1997,NPL,1.089,0.0,0.038,1.051
1998,NPL,1.221,0.0,0.101,1.12
1999,NPL,1.509,0.0,0.112,1.397
2000,NPL,1.679,0.0,0.063,1.616
2001,NPL,1.856,0.0,0.025,1.831
2002,NPL,2.115,0.0,0.017,2.098
2003,NPL,2.244,0.0,0.004,2.24
2004,NPL,2.391,0.0,0.013,2.378
2005,NPL,2.501,0.0,0.009,2.492
2006,NPL,2.717,0.0,0.009,2.708
2007,NPL,2.77246,0.0,0.00846,2.764
2008,NPL,2.79446,0.0,0.00846,2.786
2009,NPL,3.09522,0.0,0.01222,3.083
2010,NPL,3.181958,0.0,0.00282,3.179138
2011,NPL,3.468026,0.0,0.00188,3.466146
2012,NPL,3.529089,0.0,0.01786,3.511229
2013,NPL,3.496877,0.0,0.0094,3.487477
2014,NPL,3.774444,0.0,0.00094,3.773504
2015,NPL,3.443135,0.0,0.0,3.443135
2016,NPL,4.220379,0.0,0.0,4.220379
2017,NPL,4.669609,0.0,0.0,4.669609
2018,NPL,4.940629,0.0,0.0,4.940629
1980,NLD,62.97,3.947,58.023,1.0
1981,NLD,62.18,3.435,57.745,1.0
1982,NLD,57.793,3.674,53.819,0.3
1983,NLD,57.089,3.374,53.515,0.2
1984,NLD,60.293,3.491,56.782,0.02
1985,NLD,59.579,3.674,55.502,0.403
1986,NLD,63.63,3.964,59.162,0.504
1987,NLD,65.031,3.36,60.968,0.703
1988,NLD,66.249,3.468,61.963,0.818
1989,NLD,69.581,3.788,64.833,0.96
1990,NLD,67.801,3.327,63.241,1.233
1991,NLD,70.082,3.163,65.572,1.347
1992,NLD,72.592,3.611,67.565,1.416
1993,NLD,72.389,3.751,67.037,1.601
1994,NLD,75.002,3.769,69.43,1.803
1995,NLD,76.11,3.817,70.289,2.004
1996,NLD,79.993,3.952,73.367,2.674
1997,NLD,80.436,2.29,75.115,3.031
1998,NLD,84.685,3.623,77.628,3.434
1999,NLD,80.642,3.64,73.297,3.705
2000,NLD,84.55744,3.73,76.39944,4.428
2001,NLD,88.37054,3.777,79.84454,4.749
2002,NLD,90.54942,3.719,81.39742,5.433
2003,NLD,91.39322,3.819,82.02722,5.547
2004,NLD,96.7409,3.631,86.2779,6.832
2005,NLD,94.76772,3.772,81.86272,9.133
2006,NLD,93.07752,3.273,80.18952,9.615
2007,NLD,99.45336,3.994,86.19236,9.267
2008,NLD,101.86908,3.934,86.79208,11.143
2009,NLD,107.48418,4.018,90.98918,12.477
2010,NLD,112.91184,3.755,96.24284,12.914
2011,NLD,108.00086,3.917,89.88186,14.202
2012,NLD,97.92984,3.707,79.83984,14.383
2013,NLD,96.38721,2.73693,79.72328,13.927
2014,NLD,97.99012,3.874,80.69712,13.419
2015,NLD,104.71596,3.862,85.38396,15.47
2016,NLD,109.32426,3.75,88.95126,16.623
2017,NLD,111.4474,3.263,88.9334,19.251
2018,NLD,108.89634,3.341,84.56334,20.992
1980,NCL,1.324,0.0,1.048,0.276
1981,NCL,1.176,0.0,0.908,0.268
1982,NCL,0.918,0.0,0.51,0.408
1983,NCL,0.705,0.0,0.427,0.278
1984,NCL,0.878,0.0,0.481,0.397
1985,NCL,1.075,0.0,0.596,0.479
1986,NCL,1.06,0.0,0.662,0.398
1987,NCL,0.953,0.0,0.699,0.254
1988,NCL,1.136,0.0,0.609,0.527
1989,NCL,1.147,0.0,0.631,0.516
1990,NCL,1.098,0.0,0.642,0.456
1991,NCL,1.114,0.0,0.774,0.34
1992,NCL,1.118,0.0,0.776,0.342
1993,NCL,1.118,0.0,0.776,0.342
1994,NCL,1.222,0.0,0.846,0.376
1995,NCL,1.575,0.0,1.155,0.42
1996,NCL,1.415,0.0,1.025,0.39
1997,NCL,1.45,0.0,1.09,0.36
1998,NCL,1.515,0.0,1.122,0.393
1999,NCL,1.546,0.0,1.079,0.467
2000,NCL,1.569,0.0,1.124,0.445
2001,NCL,1.644,0.0,1.274,0.37
2002,NCL,1.661,0.0,1.336,0.325
2003,NCL,1.669,0.0,1.344,0.325
2004,NCL,1.59402839116719,0.0,1.261,0.33302839116719
2005,NCL,1.79,0.0,1.434,0.356
2006,NCL,1.778,0.0,1.463,0.315
2007,NCL,1.835,0.0,1.409,0.426
2008,NCL,1.782,0.0,1.299,0.483
2009,NCL,1.834,0.0,1.402,0.432
2010,NCL,2.016,0.0,1.703,0.313
2011,NCL,2.149,0.0,1.732,0.417
2012,NCL,2.169,0.0,1.717,0.452
2013,NCL,2.380329,0.0,1.872,0.508329
2014,NCL,2.84622,0.0,2.5,0.34622
2015,NCL,2.747406,0.0,2.345,0.402406
2016,NCL,2.947839,0.0,2.671,0.276839
2017,NCL,3.03304,0.0,2.627,0.40604
2018,NCL,2.947238,0.0,2.585,0.362238
1980,NZL,23.066,0.0,2.136,20.93
1981,NZL,23.24,0.0,2.345,20.895
1982,NZL,24.768,0.0,5.196,19.572
1983,NZL,25.548,0.0,4.506,21.042
1984,NZL,27.187,0.0,5.451,21.736
1985,NZL,27.191,0.0,6.202,20.989
1986,NZL,28.324,0.0,4.947,23.377
1987,NZL,28.85,0.0,5.268,23.582
1988,NZL,29.693,0.0,4.919,24.774
1989,NZL,30.575,0.0,6.426,24.149
1990,NZL,32.054,0.0,6.316,25.738
1991,NZL,33.276,0.0,7.574,25.702
1992,NZL,31.737,0.0,8.526,23.211
1993,NZL,33.888,0.0,7.845,26.043
1994,NZL,35.129,0.0,6.791,28.338
1995,NZL,35.519,0.0,5.826,29.693
1996,NZL,36.568,0.0,8.201,28.367
1997,NZL,36.581,0.0,10.235,26.346
1998,NZL,37.52,0.0,10.222,27.298
1999,NZL,36.158,0.0,9.564,26.594
2000,NZL,38.33192,0.0,10.45092,27.881
2001,NZL,38.48874,0.0,13.50874,24.98
2002,NZL,39.68094,0.0,11.56294,28.118
2003,NZL,39.70844,0.0,12.94944,26.759
2004,NZL,41.51762,0.0,11.16062,30.357
2005,NZL,41.81284,0.0,14.36884,27.444
2006,NZL,42.43728,0.0,14.48728,27.95
2007,NZL,42.6097,0.0,14.1047,28.505
2008,NZL,42.67204,0.0,14.67904,27.993
2009,NZL,42.47372,0.0,11.50372,30.97
2010,NZL,43.5368,0.0,11.2518,32.285
2011,NZL,43.16504,0.0,9.93204,33.233
2012,NZL,42.91566,0.0,11.69266,31.223
2013,NZL,41.97152,0.0,10.44152,31.53
2014,NZL,42.31708,0.0,8.49008,33.827
2015,NZL,42.98558,0.0,8.23158,34.754
2016,NZL,42.55896,0.0,6.42396,36.135
2017,NZL,42.97236,0.0,7.79636,35.176
2018,NZL,43.2045,0.0,6.8855,36.319
1980,NIC,1.062,0.0,0.522,0.54
1981,NIC,1.094,0.0,0.571,0.523
1982,NIC,1.044,0.0,0.589,0.455
1983,NIC,0.934,0.0,0.585,0.349
1984,NIC,0.971,0.0,0.438,0.533
1985,NIC,1.025,0.0,0.464,0.561
1986,NIC,0.93,0.0,0.465,0.465
1987,NIC,1.22,0.0,0.622,0.598
1988,NIC,1.163,0.0,0.572,0.591
1989,NIC,1.349,0.0,0.411,0.938
1990,NIC,1.351,0.0,0.566,0.785
1991,NIC,1.383,0.0,0.591,0.792
1992,NIC,1.495,0.0,0.773,0.722
1993,NIC,1.598,0.0,0.714,0.884
1994,NIC,1.6,0.0,0.861,0.739
1995,NIC,1.682,0.0,0.969,0.713
1996,NIC,1.797,0.0,1.079,0.718
1997,NIC,1.765,0.0,1.139,0.626
1998,NIC,2.009,0.0,1.559,0.45
1999,NIC,2.062,0.0,1.538,0.524
2000,NIC,2.1291,0.0,1.754,0.3751
2001,NIC,2.3402,0.0,1.905,0.4352
2002,NIC,2.7043,0.0,2.098,0.6063
2003,NIC,2.6085,0.0,1.913,0.6955
2004,NIC,2.6996,0.0,1.996,0.7036
2005,NIC,3.00833,0.0,2.10743,0.9009
2006,NIC,3.10007,0.0,2.29307,0.807
2007,NIC,2.92932,0.0,2.14132,0.788
2008,NIC,3.22945,0.0,2.03698,1.19247
2009,NIC,3.556,0.0,2.488,1.068
2010,NIC,3.5177,0.0,2.1667,1.351
2011,NIC,3.67356,0.0,2.37256,1.301
2012,NIC,3.8977,0.0,2.1667,1.731
2013,NIC,4.041576,0.0,1.8659,2.175676
2014,NIC,4.32895,0.0,1.93452,2.39443
2015,NIC,4.442065,0.0,2.14884,2.293225
2016,NIC,4.45546,0.0,2.0633,2.39216
2017,NIC,4.401389,0.0,1.87248,2.528909
2018,NIC,4.51512,0.0,1.78412,2.731
1980,NER,0.122,0.0,0.122,0.0
1981,NER,0.136,0.0,0.136,0.0
1982,NER,0.122,0.0,0.122,0.0
1983,NER,0.14,0.0,0.14,0.0
1984,NER,0.128,0.0,0.128,0.0
1985,NER,0.144,0.0,0.144,0.0
1986,NER,0.146,0.0,0.146,0.0
1987,NER,0.148,0.0,0.148,0.0
1988,NER,0.15,0.0,0.15,0.0
1989,NER,0.153,0.0,0.153,0.0
1990,NER,0.158,0.0,0.158,0.0
1991,NER,0.151,0.0,0.151,0.0
1992,NER,0.153,0.0,0.153,0.0
1993,NER,0.149,0.0,0.149,0.0
1994,NER,0.138,0.0,0.138,0.0
1995,NER,0.139,0.0,0.139,0.0
1996,NER,0.143,0.0,0.143,0.0
1997,NER,0.14,0.0,0.14,0.0
1998,NER,0.136,0.0,0.136,0.0
1999,NER,0.142,0.0,0.142,0.0
2000,NER,0.178,0.0,0.178,0.0
2001,NER,0.156,0.0,0.156,0.0
2002,NER,0.172,0.0,0.172,0.0
2003,NER,0.18,0.0,0.18,0.0
2004,NER,0.189,0.0,0.189,0.0
2005,NER,0.219,0.0,0.219,0.0
2006,NER,0.206,0.0,0.206,0.0
2007,NER,0.209,0.0,0.209,0.0
2008,NER,0.212,0.0,0.212,0.0
2009,NER,0.239,0.0,0.239,0.0
2010,NER,0.2726,0.0,0.2726,0.0
2011,NER,0.32148,0.0,0.32148,0.0
2012,NER,0.37506,0.0,0.37506,0.0
2013,NER,0.41666,0.0,0.41266,0.004
2014,NER,0.41666,0.0,0.41266,0.004
2015,NER,0.49938,0.0,0.49538,0.004
2016,NER,0.49474,0.0,0.48974,0.005
2017,NER,0.52018,0.0,0.51418,0.006
2018,NER,0.57108,0.0,0.54708,0.024
1980,NGA,6.867,0.0,4.143,2.724
1981,NGA,7.84,0.0,5.549,2.291
1982,NGA,8.14,0.0,5.746,2.394
1983,NGA,8.283,0.0,6.427,1.856
1984,NGA,8.573,0.0,6.004,2.569
1985,NGA,9.929,0.0,6.951,2.978
1986,NGA,11.396,0.0,7.802,3.594
1987,NGA,10.753,0.0,7.502,3.251
1988,NGA,11.155,0.0,7.187,3.968
1989,NGA,12.251,0.0,8.152,4.099
1990,NGA,12.029,0.0,7.686,4.343
1991,NGA,13.613,0.0,7.742,5.871
1992,NGA,14.247,0.0,8.249,5.998
1993,NGA,13.913,0.0,8.397,5.516
1994,NGA,14.877,0.0,9.371,5.506
1995,NGA,13.889,0.0,8.444,5.445
1996,NGA,14.367,0.0,8.922,5.445
1997,NGA,14.697,0.0,9.16,5.537
1998,NGA,14.73,0.0,9.013,5.717
1999,NGA,15.432,0.0,9.344,6.088
2000,NGA,14.144,0.0,8.445,5.699
2001,NGA,14.844,0.0,8.981,5.863
2002,NGA,20.676,0.0,12.511,8.165
2003,NGA,19.358,0.0,11.971,7.387
2004,NGA,23.237,0.0,15.197,8.04
2005,NGA,22.528,0.0,14.825,7.703
2006,NGA,22.049,0.0,15.836,6.213
2007,NGA,21.92394,0.0,15.74594,6.178
2008,NGA,20.14266,0.0,14.46566,5.677
2009,NGA,18.83012,0.0,14.33312,4.497
2010,NGA,24.88918,0.0,18.56218,6.327
2011,NGA,25.72294,0.0,19.88194,5.841
2012,NGA,27.30418,0.0,21.66418,5.64
2013,NGA,27.45958,0.0,22.14358,5.316
2014,NGA,30.6119,0.0,25.2719,5.34
2015,NGA,30.80797,0.0,25.09518,5.71279
2016,NGA,32.00801,0.0,23.88352,8.12449
2017,NGA,32.79439,0.0,25.06886,7.72553
2018,NGA,34.45342,0.0,28.00354,6.44988
1980,NIU,0.002,0.0,0.002,0.0
1981,NIU,0.003,0.0,0.003,0.0
1982,NIU,0.003,0.0,0.003,0.0
1983,NIU,0.003,0.0,0.003,0.0
1984,NIU,0.003,0.0,0.003,0.0
1985,NIU,0.003,0.0,0.003,0.0
1986,NIU,0.003,0.0,0.003,0.0
1987,NIU,0.003,0.0,0.003,0.0
1988,NIU,0.003,0.0,0.003,0.0
1989,NIU,0.003,0.0,0.003,0.0
1990,NIU,0.003,0.0,0.003,0.0
1991,NIU,0.003,0.0,0.003,0.0
1992,NIU,0.003,0.0,0.003,0.0
1993,NIU,0.003,0.0,0.003,0.0
1994,NIU,0.003,0.0,0.003,0.0
1995,NIU,0.003,0.0,0.003,0.0
1996,NIU,0.003,0.0,0.003,0.0
1997,NIU,0.003,0.0,0.003,0.0
1998,NIU,0.003,0.0,0.003,0.0
1999,NIU,0.003,0.0,0.003,0.0
2000,NIU,0.003,0.0,0.003,0.0
2001,NIU,0.003,0.0,0.003,0.0
2002,NIU,0.003,0.0,0.003,0.0
2003,NIU,0.003,0.0,0.003,0.0
2004,NIU,0.003,0.0,0.003,0.0
2005,NIU,0.003,0.0,0.003,0.0
2006,NIU,0.003,0.0,0.003,0.0
2007,NIU,0.003,0.0,0.003,0.0
2008,NIU,0.003,0.0,0.003,0.0
2009,NIU,0.003,0.0,0.003,0.0
2010,NIU,0.003,0.0,0.003,0.0
2011,NIU,0.003,0.0,0.003,0.0
2012,NIU,0.003,0.0,0.003,0.0
2013,NIU,0.003,0.0,0.003,0.0
2014,NIU,0.003,0.0,0.003,0.0
2015,NIU,0.003,0.0,0.003,0.0
2016,NIU,0.003,0.0,0.003,0.0
2017,NIU,0.003,0.0,0.003,0.0
2018,NIU,0.003,0.0,0.003,0.0
1980,PRK,22.199,0.0,11.705,10.494
1981,PRK,22.825,0.0,12.173,10.652
1982,PRK,24.857,0.0,14.046,10.811
1983,PRK,25.069,0.0,14.1,10.969
1984,PRK,28.048,0.0,16.92,11.128
1985,PRK,30.977,0.0,18.8,12.177
1986,PRK,32.61,0.0,19.74,12.87
1987,PRK,33.298,0.0,19.834,13.464
1988,PRK,35.06,0.0,20.21,14.85
1989,PRK,35.295,0.0,20.445,14.85
1990,PRK,35.474,0.0,20.03,15.444
1991,PRK,35.295,0.0,20.445,14.85
1992,PRK,27.218,0.0,13.16,14.058
1993,PRK,26.327,0.0,13.16,13.167
1994,PRK,26.352,0.0,12.69,13.662
1995,PRK,26.278,0.0,12.22,14.058
1996,PRK,24.125,0.0,11.75,12.375
1997,PRK,21.864,0.0,11.271,10.593
1998,PRK,20.806,0.0,10.708,10.098
1999,PRK,17.999,0.0,7.802,10.197
2000,PRK,18.746,0.0,8.648,10.098
2001,PRK,19.518,0.0,9.024,10.494
2002,PRK,19.12158,0.0,8.60758,10.514
2003,PRK,20.32526,0.0,8.72226,11.603
2004,PRK,21.28056,0.0,8.90556,12.375
2005,PRK,22.19564,0.0,9.19414,13.0015
2006,PRK,21.72164,0.0,9.22704,12.4946
2007,PRK,20.89602,0.0,7.74842,13.1476
2008,PRK,22.51782,0.0,8.58972,13.9281
2009,PRK,20.48756,0.0,8.11126,12.3763
2010,PRK,21.03556,0.0,7.76816,13.2674
